Query,Position,YouTube Videos,Other Videos
Anatomie du bodybuilding,3,0.0,1.0
Anatomie du bodybuilding,4,0.0,0.0
Anatomie du bodybuilding,5,0.0,0.0
Anatomie du bodybuilding,6,0.0,0.0
Anatomie du bodybuilding,7,0.0,0.0
Anatomie du bodybuilding,8,0.0,0.0
Anatomie du bodybuilding,9,0.0,0.0
Anatomie du bodybuilding,10,0.0,0.0
Anatomie du bodybuilding,11,1.0,0.0
Anatomie du bodybuilding,12,0.0,0.0
Anatomie du bodybuilding,13,0.0,0.0
Anatomie du bodybuilding,14,0.0,1.0
Anatomie du bodybuilding,15,0.0,0.0
Anatomie du bodybuilding,16,0.0,1.0
Anatomie du bodybuilding,17,0.0,0.0
Anatomie du bodybuilding,18,0.0,1.0
Anatomie du bodybuilding,19,0.0,0.0
Anatomie du bodybuilding,20,0.0,0.0
Anatomie du bodybuilding,21,0.0,0.0
Anatomie du bodybuilding,22,0.0,1.0
Anatomie du bodybuilding,23,0.0,0.0
Anatomie du bodybuilding,24,0.0,0.0
Anatomie du bodybuilding,25,0.0,1.0
Anatomie du bodybuilding,26,0.0,1.0
Anatomie du bodybuilding,27,0.0,0.0
Anatomie du bodybuilding,28,0.0,1.0
Anatomie du bodybuilding,29,0.0,0.0
Anatomie du bodybuilding,30,0.0,0.0
Anatomie du bodybuilding,31,0.0,0.0
Anatomie du bodybuilding,32,0.0,1.0
Anatomie du bodybuilding,33,0.0,0.0
Anatomie du bodybuilding,34,0.0,0.0
Anatomie du bodybuilding,35,0.0,1.0
Anatomie du bodybuilding,36,0.0,0.0
Anatomie du bodybuilding,37,0.0,0.0
Anatomie du bodybuilding,38,0.0,0.0
Anatomie du bodybuilding,39,0.0,0.0
Anatomie du bodybuilding,40,0.0,0.0
Anatomie du bodybuilding,41,0.0,0.0
Anatomie du bodybuilding,42,0.0,0.0
Anatomie du bodybuilding,43,0.0,0.0
Anatomie du bodybuilding,44,0.0,0.0
Nutrition du bodybuilding,0,0.0,0.0
Nutrition du bodybuilding,1,0.0,0.0
Nutrition du bodybuilding,2,0.0,1.0
Nutrition du bodybuilding,3,0.0,1.0
Nutrition du bodybuilding,4,0.0,1.0
Nutrition du bodybuilding,5,0.0,0.0
Nutrition du bodybuilding,6,2.0,0.0
Nutrition du bodybuilding,7,0.0,0.0
Nutrition du bodybuilding,8,0.0,0.0
Nutrition du bodybuilding,9,0.0,0.0
Nutrition du bodybuilding,10,0.0,1.0
Nutrition du bodybuilding,11,0.0,0.0
Nutrition du bodybuilding,12,2.0,0.0
Nutrition du bodybuilding,13,0.0,1.0
Nutrition du bodybuilding,14,0.0,1.0
Nutrition du bodybuilding,15,0.0,1.0
Nutrition du bodybuilding,16,1.0,0.0
Nutrition du bodybuilding,17,0.0,0.0
Nutrition du bodybuilding,18,0.0,1.0
Nutrition du bodybuilding,19,0.0,0.0
Nutrition du bodybuilding,20,0.0,0.0
Nutrition du bodybuilding,21,0.0,0.0
Nutrition du bodybuilding,22,0.0,1.0
Nutrition du bodybuilding,23,0.0,1.0
Nutrition du bodybuilding,24,0.0,0.0
Nutrition du bodybuilding,25,0.0,1.0
Nutrition du bodybuilding,26,0.0,0.0
Nutrition du bodybuilding,27,0.0,0.0
Nutrition du bodybuilding,28,0.0,0.0
Nutrition du bodybuilding,29,0.0,1.0
