Query,Position,YouTube Videos,Other Videos
Restaurants végétaliens,38,0.0,1.0
Restaurants végétaliens,39,0.0,1.0
Restaurants végétaliens,40,0.0,0.0
Restaurants végétaliens,41,0.0,0.0
Restaurants végétaliens,42,0.0,0.0
Restaurants végétaliens,43,0.0,0.0
Restaurants végétaliens,44,0.0,0.0
Restaurants végétaliens,45,0.0,0.0
Restaurants végétaliens,46,0.0,0.0
Restaurants végétaliens,47,0.0,1.0
Restaurants végétaliens,48,0.0,0.0
Restaurants végétaliens,49,0.0,0.0
Restaurants végétaliens,50,0.0,0.0
Avis sur les restaurants de fruits de mer,1,0.0,0.0
Avis sur les restaurants de fruits de mer,2,0.0,0.0
Avis sur les restaurants de fruits de mer,3,0.0,0.0
Avis sur les restaurants de fruits de mer,4,0.0,0.0
Avis sur les restaurants de fruits de mer,5,0.0,0.0
Avis sur les restaurants de fruits de mer,6,0.0,0.0
Avis sur les restaurants de fruits de mer,7,0.0,1.0
Avis sur les restaurants de fruits de mer,8,0.0,0.0
Avis sur les restaurants de fruits de mer,9,0.0,1.0
Avis sur les restaurants de fruits de mer,10,0.0,0.0
Avis sur les restaurants de fruits de mer,11,0.0,0.0
Avis sur les restaurants de fruits de mer,12,0.0,0.0
Avis sur les restaurants de fruits de mer,13,0.0,0.0
Avis sur les restaurants de fruits de mer,14,0.0,1.0
Avis sur les restaurants de fruits de mer,15,0.0,1.0
Avis sur les restaurants de fruits de mer,16,0.0,0.0
Avis sur les restaurants de fruits de mer,17,0.0,0.0
Avis sur les restaurants de fruits de mer,18,0.0,0.0
Avis sur les restaurants de fruits de mer,19,0.0,0.0
Avis sur les restaurants de fruits de mer,20,0.0,1.0
Avis sur les restaurants de fruits de mer,21,0.0,1.0
Avis sur les restaurants de fruits de mer,22,0.0,0.0
Avis sur les restaurants de fruits de mer,23,0.0,1.0
Avis sur les restaurants de fruits de mer,24,0.0,0.0
Avis sur les restaurants de fruits de mer,25,0.0,0.0
Avis sur les restaurants de fruits de mer,26,0.0,0.0
Avis sur les restaurants de fruits de mer,27,0.0,1.0
Avis sur les restaurants de fruits de mer,28,0.0,0.0
Avis sur les restaurants de fruits de mer,29,0.0,0.0
Avis sur les restaurants de fruits de mer,30,0.0,1.0
Avis sur les restaurants de fruits de mer,31,0.0,0.0
Avis sur les restaurants de fruits de mer,32,0.0,0.0
Avis sur les restaurants de fruits de mer,33,0.0,0.0
Avis sur les restaurants de fruits de mer,34,0.0,0.0
Avis sur les restaurants de fruits de mer,35,0.0,1.0
Avis sur les restaurants de fruits de mer,36,,
Avis sur les restaurants de fruits de mer,37,0.0,0.0
Avis sur les restaurants de fruits de mer,38,0.0,0.0
Avis sur les restaurants de fruits de mer,39,0.0,1.0
Avis sur les restaurants de fruits de mer,40,0.0,0.0
Avis sur les restaurants de fruits de mer,41,0.0,1.0
Avis sur les restaurants de fruits de mer,42,0.0,0.0
Avis sur les restaurants de fruits de mer,43,0.0,0.0
Avis sur les restaurants de fruits de mer,44,0.0,0.0
Avis sur les restaurants de fruits de mer,45,1.0,0.0
Avis sur les restaurants de fruits de mer,46,0.0,0.0
Avis sur les restaurants de fruits de mer,47,0.0,0.0
Avis sur les restaurants de fruits de mer,48,0.0,0.0
Meilleurs endroits pour le sushi,1,0.0,0.0
Meilleurs endroits pour le sushi,2,0.0,0.0
Meilleurs endroits pour le sushi,3,0.0,0.0
Meilleurs endroits pour le sushi,4,0.0,0.0
Meilleurs endroits pour le sushi,5,0.0,0.0
Meilleurs endroits pour le sushi,6,0.0,0.0
