Query,Position,YouTube Videos,Other Videos
Jouets pour nourrissons,38,0.0,0.0
Jouets pour nourrissons,39,0.0,0.0
Jouets pour nourrissons,40,0.0,0.0
Jouets pour nourrissons,41,0.0,0.0
Jouets pour nourrissons,42,0.0,0.0
Jouets pour nourrissons,43,0.0,0.0
Jouets pour nourrissons,44,0.0,0.0
Jouets pour nourrissons,45,0.0,0.0
Jouets pour nourrissons,46,0.0,0.0
Jouets pour nourrissons,47,0.0,0.0
Jouets pour nourrissons,48,0.0,0.0
Jouets pour nourrissons,49,0.0,0.0
Baby monitors,1,0.0,1.0
Baby monitors,2,0.0,1.0
Baby monitors,3,0.0,1.0
Baby monitors,4,0.0,0.0
Baby monitors,5,0.0,1.0
Baby monitors,6,0.0,0.0
Baby monitors,7,0.0,0.0
Baby monitors,8,0.0,1.0
Baby monitors,9,0.0,0.0
Baby monitors,10,0.0,1.0
Baby monitors,11,0.0,0.0
Baby monitors,12,0.0,0.0
Baby monitors,13,0.0,0.0
Baby monitors,14,0.0,1.0
Baby monitors,15,0.0,1.0
Baby monitors,16,0.0,1.0
Baby monitors,17,0.0,0.0
Baby monitors,18,0.0,0.0
Baby monitors,19,0.0,0.0
Baby monitors,20,0.0,1.0
Baby monitors,21,0.0,1.0
Baby monitors,22,0.0,0.0
Baby monitors,23,0.0,1.0
Baby monitors,24,0.0,1.0
Baby monitors,25,5.0,0.0
Baby monitors,26,0.0,0.0
Baby monitors,27,0.0,0.0
Baby monitors,28,0.0,1.0
Baby monitors,29,0.0,1.0
Baby monitors,30,0.0,0.0
Baby monitors,31,0.0,0.0
Baby monitors,32,0.0,1.0
Baby monitors,33,0.0,1.0
Baby monitors,34,0.0,0.0
Baby monitors,35,0.0,0.0
Baby monitors,36,0.0,0.0
Baby monitors,37,0.0,1.0
Baby monitors,38,0.0,1.0
Baby monitors,39,0.0,1.0
Baby monitors,40,0.0,1.0
Baby monitors,41,0.0,0.0
Baby monitors,42,0.0,0.0
Baby monitors,43,0.0,0.0
Baby monitors,44,0.0,1.0
Baby monitors,45,,
Baby monitors,46,,
Baby monitors,47,,
Baby monitors,48,,
Baby monitors,49,,
Poussettes,1,0.0,0.0
Poussettes,2,0.0,0.0
Poussettes,3,0.0,0.0
Poussettes,4,0.0,1.0
Poussettes,5,0.0,1.0
Poussettes,6,0.0,0.0
Poussettes,7,0.0,0.0
Poussettes,8,0.0,0.0
Poussettes,9,0.0,0.0
Poussettes,10,0.0,0.0
Poussettes,11,0.0,0.0
Poussettes,12,0.0,0.0
Poussettes,13,0.0,0.0
Poussettes,14,0.0,0.0
Poussettes,15,0.0,0.0
Poussettes,16,0.0,0.0
Poussettes,17,0.0,0.0
Poussettes,18,0.0,0.0
Poussettes,19,0.0,0.0
Poussettes,20,0.0,0.0
Poussettes,21,0.0,0.0
Poussettes,22,0.0,0.0
Poussettes,23,0.0,0.0
Poussettes,24,0.0,0.0
Poussettes,25,0.0,1.0
Poussettes,26,0.0,0.0
Poussettes,27,3.0,0.0
Poussettes,28,0.0,0.0
Poussettes,29,0.0,0.0
Poussettes,30,0.0,0.0
Poussettes,31,0.0,0.0
Poussettes,32,0.0,0.0
Poussettes,33,0.0,0.0
Poussettes,34,0.0,0.0
Poussettes,35,0.0,1.0
Poussettes,36,0.0,0.0
Poussettes,37,0.0,0.0
Poussettes,38,0.0,0.0
Poussettes,39,0.0,0.0
Poussettes,40,0.0,0.0
Poussettes,41,0.0,0.0
Poussettes,42,0.0,0.0
Poussettes,43,0.0,0.0
Poussettes,44,0.0,0.0
Poussettes,45,0.0,0.0
Poussettes,46,0.0,0.0
Poussettes,47,0.0,0.0
Poussettes,48,0.0,0.0
Poussettes,49,0.0,0.0
Poussettes,50,0.0,0.0
Sièges d'auto,1,0.0,1.0
Sièges d'auto,2,0.0,0.0
Sièges d'auto,3,0.0,1.0
Sièges d'auto,4,0.0,0.0
Sièges d'auto,5,0.0,1.0
Sièges d'auto,6,0.0,1.0
Sièges d'auto,7,0.0,0.0
Sièges d'auto,8,0.0,0.0
Sièges d'auto,9,0.0,0.0
Sièges d'auto,10,0.0,0.0
Sièges d'auto,11,0.0,0.0
Sièges d'auto,12,0.0,0.0
Sièges d'auto,13,0.0,0.0
Sièges d'auto,14,2.0,0.0
Sièges d'auto,15,0.0,0.0
Sièges d'auto,16,0.0,0.0
Sièges d'auto,17,0.0,0.0
Sièges d'auto,18,0.0,0.0
Sièges d'auto,19,0.0,0.0
Sièges d'auto,20,0.0,1.0
Sièges d'auto,21,0.0,0.0
Sièges d'auto,22,0.0,0.0
Sièges d'auto,23,0.0,1.0
Sièges d'auto,24,0.0,0.0
Sièges d'auto,25,0.0,0.0
Sièges d'auto,26,0.0,0.0
Sièges d'auto,27,0.0,0.0
Sièges d'auto,28,0.0,1.0
Sièges d'auto,29,0.0,0.0
Sièges d'auto,30,0.0,0.0
Sièges d'auto,31,0.0,0.0
Sièges d'auto,32,0.0,0.0
Sièges d'auto,33,0.0,0.0
